,X,п..id,time,created_at,from_user_name,text,filter_level,possibly_sensitive,withheld_copyright,withheld_scope,truncated,retweet_count,favorite_count,lang,to_user_name,in_reply_to_status_id,quoted_status_id,source,location,lat,lng,from_user_id,from_user_realname,from_user_verified,from_user_description,from_user_url,from_user_profile_image_url,from_user_utcoffset,from_user_timezone,from_user_lang,from_user_tweetcount,from_user_followercount,from_user_friendcount,from_user_favourites_count,from_user_listed,from_user_withheld_scope,from_user_created_at
34031,34031,1257643048361754624,1588680443,2020-05-05 12:07:23,JoannCournoyer,"RT @pennie_reese: Relaxed restrictions across US will have a dire impact on coronavirus death toll, experts warn  https://t.co/t9t4zPAg1f",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Raleigh, NC",NA,NA,522437873,Joann Cournoyer,0,"watching the biggest political shit show in history.  Feminist Resistor.  We got hacked and cheated out of our real Pres. I'll be back, liqueur store run",,http://pbs.twimg.com/profile_images/2038052337/black_tree_yellow_normal.jpg,NA,NA,NA,4430,1313,2289,3086,1,NA,2012-03-12 17:41:00
2796,2796,1235537177506803712,1583409992,2020-03-05 12:06:32,sib_jay,RT @RepScottPerry: Congress must pass a clean funding packing to combat coronavirus.   - No FISA reauthorization - No partisan elementвЂ¦ https://t.co/P5jK92YNpQ,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,1211668010357800960,Jay Sib,0,handsome,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NA,NA,NA,2226,3,18,2142,0,NA,2019-12-30 15:19:20
38257,38257,1257643956915113984,1588680659,2020-05-05 12:10:59,BracknellC,The FDA Is Now Admitting It Let Fake Coronavirus Antibody Tests Into the U.S. https://t.co/bKV3rVV6zZ,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>",Ibadan Nigeria,NA,NA,1083071149,Bracknell Churchill,0,,,http://pbs.twimg.com/profile_images/653504119705997312/0zFWJh1a_normal.jpg,NA,NA,NA,1307,82,225,9,0,NA,2013-01-12 14:01:28
39840,39840,1257644278219751424,1588680736,2020-05-05 12:12:16,CVillejan,RT @OCCosmoCat: @SpiroAgnewGhost My ultra nationalist friend gives Trump an F- for handling coronavirus and the economic fallout.вЂ¦ https://t.co/CYm5xI98Dr,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Virginia, USA",NA,NA,875008297341988864,Jan,0,"Mother of three adults. Retired Nurse Practitioner, and news nut...trying to recover from the latter.",,http://pbs.twimg.com/profile_images/1215133598606667776/b8r_z9pZ_normal.jpg,NA,NA,NA,16762,325,191,18406,1,NA,2017-06-14 15:13:29
21151,21151,1246771419859599360,1586088445,2020-04-05 12:07:25,TheUrbanWitch1,RT @ryanstruyk: Reported US coronavirus deaths via @CNN:  5 weeks ago: 1 death 4 weeks ago: 19 deaths 3 weeks ago: 58 deaths 2 weekвЂ¦ https://t.co/Z2Ho42zOtv,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Swirling Ash in The Wind,NA,NA,1197489406317416448,The Urban Witch рџЊ–в™‰,0,"T'Pol Devotee. Harm None, Do What You Will. Hail Yourself. Pagan, Humanist, Irreverent. I also Hate Your Cat. A Sexual, Non-Binary.",,http://pbs.twimg.com/profile_images/1231885820832944128/oN95qwm6_normal.jpg,NA,NA,NA,23318,1026,4184,1806,0,NA,2019-11-21 12:18:35
33442,33442,1257642929465757696,1588680414,2020-05-05 12:06:54,monfort_xavi,RT @snowlions: #China is silencing survivors of coronavirus who want answers https://t.co/8gvsx8in3G,low,1,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Fontllonga,NA,NA,953194531574439936,Xavi,0,,,http://pbs.twimg.com/profile_images/1069659768397225989/NW6EKtYm_normal.jpg,NA,NA,NA,77547,2144,1542,190467,3,NA,2018-01-16 09:17:40
54429,54429,1290982855628136448,1596629272,2020-08-05 12:07:52,Mehak_Singh1,RT @Rohit_chhabra_: #lifestyle  #coronavirus  #fun https://t.co/3KEQjfz7i5,low,0,NA,NA,NA,0,0,und,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,1259687501159153664,а¤®аҐ‡а¤№а¤• а¤ёа¤їа¤‚а¤№ рџ��,0,"рџ’Їа¤«аҐ‰а¤ІаҐ‹ а¤ аҐ‡а¤  а¤—а¤µа¤ѕа¤° , а¤¬а¤¦а¤¦а¤їа¤®а¤ѕа¤—,а¤¬аҐ‡а¤№аҐЃа¤¦а¤ѕ а¤•а¤їа¤ёаҐЌа¤® а¤•аҐЂ а¤№аҐЃа¤Ѓ а¤ЄаҐЌа¤Їа¤ѕа¤° а¤•аҐЂ а¤…а¤ЄаҐ‡а¤•аҐЌа¤·а¤ѕ а¤Ёа¤ѕ а¤•а¤°рџ”«а¤°а¤ѕа¤– а¤№аҐЃа¤Ѓрџ��рџљ¬ а¤ІаҐња¤•аҐЂ а¤№аҐЃ , а¤•а¤їа¤ёаҐЂ а¤•аҐЂ а¤ња¤ѕа¤—аҐЂа¤° а¤Ёа¤№аҐЂрџљ©",http://Kis.com,http://pbs.twimg.com/profile_images/1288498893764718593/vC8Ukwjv_normal.jpg,NA,NA,NA,8822,1477,1583,198,0,NA,2020-05-11 03:32:39
44372,44372,1268876978083545088,1591358820,2020-06-05 12:07:00,rebhat61,RT @RoyBlunt: в¬‡Important #coronavirus resourcesв¬‡  https://t.co/Hiae3usYXo  MO hotline: (877) 435-8411 MO chatbot:вЂ¦ https://t.co/BbR3srk1lO,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",United States,NA,NA,3023370509,Rebecca H рџ‡єрџ‡І рџЌївЊ›рџљ”вљ–рџ™ЏTRUMP/JFK,0,"Wife,Mom,Nani,#Trump2020#JFK All Posts Are Made By My Own Views Through Scientific Facts, And Religious Beliefs.This Includes Views On Behalf Of Our Government",,http://pbs.twimg.com/profile_images/1173319146190311425/F_sWV7CC_normal.jpg,NA,NA,NA,92842,4785,5275,71023,4,NA,2015-02-07 16:04:43
4946,4946,1235537480943915008,1583410065,2020-03-05 12:07:45,Ancientbob,"RT @NastyOldWomyn: As concerns grow about coronavirus, Supervisors of Elections say vote-by-mail is always an option https://t.co/G4fFGW5udm",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Florida, USA",NA,NA,134601375,Bob Foss,0,"Searching for truth and integrity in a world of hypocrites. Save a life...adopt a pet. Navy Vet, Blue Water, (HM1), retired nurse. @VVAmerica, #RESIST.",,http://pbs.twimg.com/profile_images/946760329656184833/rkR_mAuV_normal.jpg,NA,NA,NA,323180,6336,6471,173586,161,NA,2010-04-18 22:50:07
7669,7669,1235537859060183040,1583410155,2020-03-05 12:09:15,sheltgarner,RT @nycjim: White House releases clip of president suggesting thereвЂ™s a silver lining to #coronavirus because вЂњa lot of peopleвЂ¦ https://t.co/mVqZYDkIhk,low,NA,NA,NA,NA,0,0,en,,NA,1235258019757395968,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Richmond, Virginia",NA,NA,34533138,Shelt Garner,0,Writer / Drinker / Lover / Talker,http://www.trumplandiareport.com,http://pbs.twimg.com/profile_images/1223017134424514560/g7LCRece_normal.jpg,NA,NA,NA,149715,3838,3693,3459,428,NA,2009-04-23 04:34:59
23764,23764,1246771914300960768,1586088562,2020-04-05 12:09:22,javifergavilan,ApagГіn informativo en la Comunidad de Madrid: la autonomГ­a mГЎs afectada por el coronavirus no hace ruedas de prensa  https://t.co/OQdKXXvwRZ,low,0,NA,NA,NA,0,0,es,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,NA,NA,1137880928,Javier FernГЎndez,0,Funcionario con pensamiento propio,,http://pbs.twimg.com/profile_images/580796238519541760/Xkwo7G4h_normal.jpg,NA,NA,NA,78787,452,1188,37918,21,NA,2013-01-31 20:45:10
27492,27492,1246772619887759360,1586088731,2020-04-05 12:12:11,jeanibanez,RT @WashTimes: Hydroxychloroquine rated 'most effective therapy' by doctors for coronavirus: Global survey https://t.co/rnshJqzP4O,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Georgia, USA",NA,NA,84974211,Jiban рџ‡єрџ‡ё,0,"Constitutional Conservative, Donald J Trump is our President рџ’Ї , #AmericaFirst вќЊ #MAGA, #2ADefender Deplorable, #TrumpTrain рџ‡єрџ‡ё#Trump2020 #KAG вќЊ NO DMs",,http://pbs.twimg.com/profile_images/652609830457372672/8UDdpgIG_normal.jpg,NA,NA,NA,56641,3380,3495,27818,17,NA,2009-10-25 00:43:33
16875,16875,1235539147756093440,1583410462,2020-03-05 12:14:22,Phili_Sibiya,RT @TimesLIVE: First case of #coronavirus detected in SA https://t.co/gSU19lx4vJ,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johannesburg, South Africa",NA,NA,3299273639,Philisiwe SIBIYA,0,Mom | Wife | Entrepreneur | Founder Chairman and CEO Shingai Group | African. CA(SA).,http://www.shingaigroup.com,http://pbs.twimg.com/profile_images/976876658308284416/WkCJU70H_normal.jpg,NA,NA,NA,8050,6875,868,4653,40,NA,2015-05-26 14:15:59
4440,4440,1235537409888210944,1583410048,2020-03-05 12:07:28,news8news,"In top news stories today, more coronavirus cases across the U.S., communities around Nashville are recovering from tornadoes, and tweets that disappear after a day. Would you use that feature? https://t.co/OZBgLmlhrl",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","La Crosse, WI",NA,NA,84141253,WKBT News 8,1,Latest news updates from WKBT-TV News 8.,http://www.news8000.com,http://pbs.twimg.com/profile_images/1214193622901391360/mbyFH9F8_normal.jpg,NA,NA,NA,48615,8167,580,418,214,NA,2009-10-21 19:24:37
21663,21663,1246771516802465792,1586088468,2020-04-05 12:07:48,T_YBoogie,I really wish coronavirus would just fuck off now,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",London - NYC,NA,NA,807141247,Щ‹Щ‹,0,,https://www.instagram.com/t_yboogie/,http://pbs.twimg.com/profile_images/1228253895006326784/jzyrBOzw_normal.jpg,NA,NA,NA,91357,7842,177,7060,256,NA,2012-09-06 16:16:30
58745,58745,1313089562357510144,1601899922,2020-10-05 12:12:02,arquitecto98,RT @helenhims: Why is the government bribing people to have Coronavirus tests with Amazon vouchers?   https://t.co/Fe0OfMv439 via @MailOnline,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,NA,NA,1930640654,Dr John,0,Orthodox Roman Catholic - Free market Conservative - Against ILLEGAL IMMIGRATION - Against ISLAM - Against CHINESE COMMUNIST PARTY,,http://pbs.twimg.com/profile_images/1281560570165166080/HC2rLnHP_normal.jpg,NA,NA,NA,14999,220,240,16198,0,NA,2013-10-03 12:56:28
10919,10919,1235538315111063552,1583410264,2020-03-05 12:11:04,OfficialDarrenC,"RT @ClayTravis: Soccer coach is asked about coronavirus, gives fantastic response. https://t.co/nIgS8OmZcm",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Singapore,NA,NA,178358286,вЂўDerranChoengвЂў,0,World Champion at Paper-folding #YNWA вЂўвЂўвЂў,,http://pbs.twimg.com/profile_images/957302079218860032/K2gAAjNG_normal.jpg,NA,NA,NA,42056,427,285,25074,9,NA,2010-08-14 15:11:42
11019,11019,1235538329816510464,1583410267,2020-03-05 12:11:07,CaseyBullit,"RT @NCStinn: Scientists: you should wash your hands because of Coronavirus.  People: I'm gonna stop flying, hoard masks, work frвЂ¦ https://t.co/dhSKvJJEpu",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,2212478964,Casey,0,,,http://pbs.twimg.com/profile_images/600012905141043200/g08cWdJb_normal.jpg,NA,NA,NA,367,32,203,594,0,NA,2013-11-24 13:25:30
2872,2872,1235537189749977088,1583409995,2020-03-05 12:06:35,Mars_Hill_WX,"Coronavirus Reveals Weakness in US Military Supply Chain, Officials Say https://t.co/1dJ0PtP8tQ",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Newport, TN",NA,NA,108150446,Thomas WX в�‚пёЏ рџЊЂ,0,Weatherman Retired WPNF 1240 am . Ham radio  Now Near Newport TN SKYWARN SPOTTER Cocke Co TN   CoCoRaHS Station TN-CC-9 #wxtwitter #tnwx рџ‡єрџ‡ёрџ‡¬рџ‡§рџЊЂвњќпёЏрџЊЄпёЏ,,http://pbs.twimg.com/profile_images/989036775887785984/Evq6CgAS_normal.jpg,NA,NA,NA,36492,4450,4847,38002,31,NA,2010-01-25 01:06:30
17052,17052,1235539171403370496,1583410468,2020-03-05 12:14:28,Get_Dunked_on22,RT @WFLA: Is your meth contaminated with coronavirus? This Florida police dept. will test it for free https://t.co/gMbeqKzWcC https://t.co/xzt8utNSW2,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tennessee, USA",NA,NA,1035676525,Honest-Rob,0,UT '19 RDR,,http://pbs.twimg.com/profile_images/1116070078599057408/JLvkPk1J_normal.jpg,NA,NA,NA,13390,643,215,30622,4,NA,2012-12-25 21:38:50
41623,41623,1257644663323926528,1588680828,2020-05-05 12:13:48,crossboy56jr,Biological warfare and bioterrorism: a historical review COVID-19 Coronavirus  https://t.co/IFZlstJJkU,low,1,NA,NA,NA,0,0,ro,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YOUNGSTOWN,OHIO",NA,NA,716327654,"Andrew J.Bennett,Jr",0,"The only good Narcissistic Racist! Is a Dead Narcissistic Racist! ""Heritage not Hate""!",,http://pbs.twimg.com/profile_images/522892735754153984/rYlxZZsf_normal.jpeg,NA,NA,NA,50196,559,4980,4670,25,NA,2012-07-25 16:09:55
10993,10993,1235538326268121088,1583410266,2020-03-05 12:11:06,Clarity_LandD,The latest What's new?                       Updates from Clarity L&D! https://t.co/UyiCqIDUu4 #sickpayforall #coronavirus,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","Essex, UK",NA,NA,28150440,Jackie Clifford,0,"Trainer, facilitator, coach and author. Life is about learning. вЂњItвЂ™s what you learn after you know it all that counts.вЂќ вЂ•John Wooden. Views are my own.",https://www.claritylearninganddevelopment.com,http://pbs.twimg.com/profile_images/530730683/CLD_image_normal.jpg,NA,NA,NA,8882,951,1174,72,101,NA,2009-04-01 17:33:55
41207,41207,1257644575520362496,1588680807,2020-05-05 12:13:27,canadian_stix,"RT @Amy_Siskind: Fauci contradicts Trump, telling National Geographic: there is  ""no scientific evidence the coronavirus was made inвЂ¦ https://t.co/BWBKpR94Cy",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Canada,NA,NA,16861429,canadian_stix,0,The sword of justice has no scabbard,,http://pbs.twimg.com/profile_images/1495755189/head_shot_normal.jpg,NA,NA,NA,71512,331,1130,9934,26,NA,2008-10-20 03:42:08
9564,9564,1235538122928033792,1583410218,2020-03-05 12:10:18,clauochando_,"RT @celedonf: Soy mГ©dico y vivo en Italia en donde hay mГЎs de 2200 casos de coronavirus. En la Toscana, mi regiГіn de residencia,вЂ¦ https://t.co/5OqdUJ8ZSY",low,NA,NA,NA,NA,0,0,es,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Madrid, Comunidad de Madrid",NA,NA,3057240891,clau,0,dame algo d vida la muerte estГЎ en todas partes,http://instagram.com/clauochando_,http://pbs.twimg.com/profile_images/1192228670901047296/dmpMDS5s_normal.jpg,NA,NA,NA,33458,1271,551,16000,2,NA,2015-02-23 21:36:30
28092,28092,1246772739660304384,1586088759,2020-04-05 12:12:39,AppElmo,"Cosa fa #Telegram per combattere il #coronavirus? Bot, canali, spunte blu e ""mascherine"": tutte le mosse dell'app di chat per combattere la disinformazione sul #COVID19 nel nostro articolo рџ‘‰ https://t.co/IYyshbSO3r https://t.co/8JK4nTU8gq",low,0,NA,NA,NA,0,0,it,,NA,NA,"<a href=""https://www.postpickr.com"" rel=""nofollow"">PostPickr</a>",Web,NA,NA,1638830330,AppElmo - Le App di Guglielmo,0,"Primo sito italiano dedicato alle app #Android: le migliori recensioni, report, guide, news su sicurezza, chatting, Telegram e molto altro.",https://www.appelmo.com/,http://pbs.twimg.com/profile_images/883256392232128512/v4PbFp5h_normal.jpg,NA,NA,NA,3014,692,199,437,33,NA,2013-08-01 20:50:28
54809,54809,1290983076080816128,1596629325,2020-08-05 12:08:45,fascinatorfun,"Brain fog, phantom smells and tinnitus: my experience as a Covid 'long hauler' | Coronavirus outbreak | The Guardian  вЂњFour months later, IвЂ™m still dealing with a near-daily fever, cognitive dysfunction and memory issues, GI issues, severe headaches,..вЂќ  https://t.co/RfD68nuqMq",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","South West, England",NA,NA,282914879,"Fionna O'Leary, рџ•Ї",0,"Retired lawyer. Cooking & good food, books, conversation, dancing, music. Forever European.  FBPE",,http://pbs.twimg.com/profile_images/1144569441604296707/L9KAMWxu_normal.jpg,NA,NA,NA,193750,48865,5982,63794,111,NA,2011-04-16 05:58:37
67,67,1.235536796488E+18,1583409902,2020-03-05 12:05:02,MonarengSecret,RT @News24: BREAKING | SA's first positive case of coronavirus confirmed  https://t.co/DHPTS3mCSP https://t.co/DaJL9eS9P3,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",South Africa,NA,NA,930204481546960896,Nare Monareng,0,LLB complebiturрџЋ“ Aspiring lawyerрџ•ґ Speaker,http://Instagram.com/monareng_nare/,http://pbs.twimg.com/profile_images/1041471820157906951/HItUnO0z_normal.jpg,NA,NA,NA,2385,135,426,4839,0,NA,2017-11-13 22:43:25
4912,4912,1235537476560785408,1583410064,2020-03-05 12:07:44,melisalopezca,"RT @celedonf: Soy mГ©dico y vivo en Italia en donde hay mГЎs de 2200 casos de coronavirus. En la Toscana, mi regiГіn de residencia,вЂ¦ https://t.co/5OqdUJ8ZSY",low,NA,NA,NA,NA,0,0,es,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Argentina,NA,NA,159958653,Melisa LГіpez,0,,http://www.instagram.com/melisalopezc,http://pbs.twimg.com/profile_images/1203738322033684481/V5wc0XRP_normal.jpg,NA,NA,NA,12233,412,352,5369,3,NA,2010-06-26 19:57:38
58195,58195,1313089215249281024,1601899839,2020-10-05 12:10:39,NeverGiveUpNev3,"RT @alfonslopeztena: Auckland coronavirus restrictions to be lifted, joining the rest of New Zealand, after reporting no new cases in thвЂ¦ https://t.co/hPkEKuIyE0",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minnesota, USA",NA,NA,1145353162808864768,@NeverGiveUpNeverSurrender,0,,,http://pbs.twimg.com/profile_images/1154823749608198144/aTnWMH7q_normal.jpg,NA,NA,NA,40613,49,73,36097,1,NA,2019-06-30 15:27:28
57624,57624,1313088884641861632,1601899760,2020-10-05 12:09:20,gonewslivhdtv,RT @MarkDice: CNN's Brian Stelter has mental breakdown over Trump's rapid recovery from coronavirus. https://t.co/i35CO46Cka,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",europe,NA,NA,823273679530459136,GONEWS,0,"""don't be evil""",https://www.youtube.com/c/Gonewsyt,http://pbs.twimg.com/profile_images/1213237121684844547/IOJ1xD2I_normal.jpg,NA,NA,NA,2590,234,228,649,22,NA,2017-01-22 20:58:35
53455,53455,1290982269042200576,1596629132,2020-08-05 12:05:32,OlifaNT,"RT @mzelst: Het coronavirus laait eerder op dan verwacht. Voor de GGD, waar ze het virus volgen en in kaart brengen, is het deвЂ¦ https://t.co/FKtZfEEqqJ",low,NA,NA,NA,NA,0,0,nl,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Amsterdam,NA,NA,14309720,Tim,0,Deugniet. Covfefe programmeur.,,http://pbs.twimg.com/profile_images/1254481679219122176/qhG2LRMd_normal.jpg,NA,NA,NA,134353,9189,3717,100019,70,NA,2008-04-05 11:21:43
35546,35546,1257643370526183424,1588680520,2020-05-05 12:08:40,TDRM1958,"RT @CBSNews: Coronavirus virtual vaccine summit sees leaders pledge billions, but US skips it https://t.co/gdy5Dzi3Zu https://t.co/653joLLope",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","New Brunswick, Canada",NA,NA,978211681871396864,T&R рџ‡Ёрџ‡¦в��пёЏ #coronacollateralbeauty,0,рџ‡Ёрџ‡¦рџ‡Ёрџ‡¦рџ‡Ёрџ‡¦,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NA,NA,NA,3582,9,151,5145,0,NA,2018-03-26 10:06:54
55639,55639,1290983579753820160,1596629445,2020-08-05 12:10:45,NormanR95218467,"RT @ProfKarolSikora: There are currently 737 Coronavirus patients in hospital in England, down from 809 just a few days ago and over 17,вЂ¦ https://t.co/MmQ0UGO96q",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",united kingdom,NA,NA,867468534804303872,Norman Robinson,0,"born and raised in South Bank Cleveland, worked in all the traditional industries, both in Teesside and throughout the U.K. and overseas. now retired.",,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NA,NA,NA,9081,51,103,15784,2,NA,2017-05-24 19:53:10
